Point Number,Code,Date,Time,Solution,Physical Station ID,Virtual Station ID,Northing,Easting,Ell Ht,Elev,Ant Ht,HRMS,VRMS,HDOP,VDOP,PDOP,GDOP,TDOP,GPS,GLONASS,GALILEO,BEIDOU,SBAS,QZSS
157,,2019-05-24,09:23:53,FIXED,16,271,6687768.413,394444.810,42.7331,25.2378,1.6840,0.019,0.040,0.429,0.965,0.865,1.102,,11,8,7,8,0,0
158,,2019-05-24,09:23:54,FIXED,16,271,6687768.415,394444.811,42.7351,25.2398,1.6840,0.019,0.040,0.429,0.965,0.865,1.102,,11,8,7,8,0,0
159,,2019-05-24,09:23:55,FIXED,16,271,6687768.415,394444.812,42.7354,25.2402,1.6840,0.019,0.041,0.429,0.965,0.865,1.102,,11,8,7,7,0,0
160,,2019-05-24,09:23:56,FIXED,16,271,6687768.415,394444.813,42.7300,25.2347,1.6840,0.019,0.041,0.429,0.965,0.865,1.102,,11,8,7,7,0,0
161,,2019-05-24,09:23:57,FIXED,16,271,6687768.414,394444.811,42.7333,25.2380,1.6840,0.019,0.040,0.429,0.965,0.865,1.102,,11,8,7,8,0,0
162,,2019-05-24,09:23:58,FIXED,16,271,6687768.414,394444.811,42.7370,25.2417,1.6840,0.019,0.040,0.429,0.965,0.865,1.102,,11,8,7,7,0,0
163,,2019-05-24,09:23:59,FIXED,16,271,6687768.412,394444.806,42.7373,25.2420,1.6840,0.019,0.040,0.440,0.974,0.869,1.111,,11,8,7,7,0,0
164,,2019-05-24,09:24:00,FIXED,16,271,6687768.410,394444.807,42.7378,25.2425,1.6840,0.019,0.040,0.440,0.974,0.869,1.111,,11,8,7,7,0,0
165,,2019-05-24,09:24:01,FIXED,16,271,6687768.412,394444.806,42.7398,25.2445,1.6840,0.019,0.040,0.440,0.974,0.869,1.111,,11,8,7,7,0,0
166,,2019-05-24,09:24:02,FIXED,16,271,6687768.414,394444.809,42.7384,25.2431,1.6840,0.019,0.040,0.440,0.974,0.869,1.111,,11,8,7,7,0,0
167,,2019-05-24,09:24:03,FIXED,16,271,6687768.411,394444.809,42.7289,25.2336,1.6840,0.019,0.040,0.440,0.974,0.869,1.111,,11,8,7,7,0,0
168,,2019-05-24,09:24:04,FIXED,16,271,6687768.409,394444.811,42.7210,25.2257,1.6840,0.019,0.040,0.440,0.974,0.869,1.111,,11,8,7,7,0,0
169,,2019-05-24,09:24:05,FIXED,16,271,6687768.409,394444.805,42.7236,25.2283,1.6840,0.019,0.040,0.440,0.974,0.869,1.111,,11,8,7,7,0,0
170,,2019-05-24,09:24:06,FIXED,16,271,6687768.413,394444.810,42.7333,25.2380,1.6840,0.019,0.040,0.440,0.974,0.869,1.111,,11,8,8,7,0,0
171,,2019-05-24,09:24:07,FIXED,16,271,6687768.410,394444.806,42.7325,25.2372,1.6840,0.019,0.040,0.440,0.974,0.869,1.111,,11,8,8,7,0,0
172,,2019-05-24,09:24:08,FIXED,16,271,6687768.411,394444.806,42.7362,25.2409,1.6840,0.019,0.040,0.440,0.974,0.869,1.111,,11,8,8,7,0,0
173,,2019-05-24,09:24:09,FIXED,16,271,6687768.411,394444.810,42.7248,25.2295,1.6840,0.019,0.040,0.440,0.974,0.869,1.111,,11,8,8,7,0,0
174,,2019-05-24,09:24:10,FIXED,16,271,6687768.407,394444.810,42.7206,25.2253,1.6840,0.019,0.040,0.449,0.996,0.888,1.134,,11,8,8,7,0,0
175,,2019-05-24,09:24:11,FIXED,16,271,6687768.418,394444.815,42.7511,25.2558,1.6840,0.019,0.039,0.455,0.999,0.890,1.137,,11,8,8,8,0,0
176,,2019-05-24,09:24:12,FIXED,16,271,6687768.421,394444.814,42.7563,25.2610,1.6840,0.019,0.039,0.455,0.999,0.890,1.137,,11,8,8,7,0,0
177,,2019-05-24,09:24:13,FIXED,16,271,6687768.418,394444.816,42.7522,25.2569,1.6840,0.019,0.039,0.455,0.999,0.890,1.137,,11,8,8,8,0,0
178,,2019-05-24,09:24:14,FIXED,16,271,6687768.416,394444.813,42.7451,25.2499,1.6840,0.019,0.039,0.455,0.999,0.890,1.137,,11,8,8,7,0,0
179,,2019-05-24,09:24:15,FIXED,16,271,6687768.418,394444.813,42.7399,25.2446,1.6840,0.019,0.039,0.455,0.999,0.889,1.137,,11,8,8,8,0,0
180,,2019-05-24,09:24:16,FIXED,16,271,6687768.418,394444.812,42.7427,25.2475,1.6840,0.019,0.040,0.455,0.999,0.889,1.137,,11,8,8,7,0,0
181,,2019-05-24,09:24:17,FIXED,16,271,6687768.416,394444.814,42.7508,25.2555,1.6840,0.019,0.039,0.455,0.999,0.889,1.137,,11,8,8,7,0,0
182,,2019-05-24,09:24:18,FIXED,16,271,6687768.417,394444.813,42.7494,25.2541,1.6840,0.019,0.038,0.455,0.999,0.889,1.137,,11,8,8,7,0,0
183,,2019-05-24,09:24:19,FIXED,16,271,6687768.417,394444.813,42.7521,25.2568,1.6840,0.019,0.038,0.455,0.999,0.889,1.137,,11,8,8,7,0,0
184,,2019-05-24,09:24:20,FIXED,16,271,6687768.413,394444.812,42.7464,25.2511,1.6840,0.018,0.038,0.455,0.999,0.889,1.137,,11,8,8,7,0,0
185,,2019-05-24,09:24:21,FIXED,16,271,6687768.415,394444.813,42.7504,25.2551,1.6840,0.018,0.038,0.455,0.999,0.889,1.137,,11,8,8,8,0,0
186,,2019-05-24,09:24:22,FIXED,16,271,6687768.417,394444.812,42.7503,25.2550,1.6840,0.018,0.038,0.455,0.999,0.889,1.137,,11,8,8,7,0,0
187,,2019-05-24,09:24:23,FIXED,16,271,6687768.417,394444.810,42.7492,25.2539,1.6840,0.019,0.039,0.455,0.999,0.889,1.137,,11,8,8,6,0,0
188,,2019-05-24,09:24:24,FIXED,16,271,6687768.419,394444.816,42.7471,25.2518,1.6840,0.018,0.038,0.444,0.993,0.888,1.132,,11,8,8,7,0,0
189,,2019-05-24,09:24:25,FIXED,16,271,6687768.416,394444.816,42.7465,25.2512,1.6840,0.018,0.038,0.444,0.993,0.888,1.132,,11,8,8,7,0,0
190,,2019-05-24,09:24:26,FIXED,16,271,6687768.419,394444.814,42.7632,25.2679,1.6840,0.019,0.039,0.455,0.998,0.889,1.136,,11,8,8,7,0,0
191,,2019-05-24,09:24:27,FIXED,16,271,6687768.417,394444.815,42.7477,25.2524,1.6840,0.019,0.039,0.455,0.998,0.889,1.136,,11,8,8,7,0,0
192,,2019-05-24,09:24:28,FIXED,16,271,6687768.419,394444.814,42.7415,25.2462,1.6840,0.019,0.039,0.455,0.998,0.889,1.136,,11,8,8,7,0,0
193,,2019-05-24,09:24:29,FIXED,16,271,6687768.418,394444.815,42.7418,25.2465,1.6840,0.019,0.038,0.444,0.990,0.885,1.128,,11,8,8,7,0,0
194,,2019-05-24,09:24:30,FIXED,16,271,6687768.417,394444.814,42.7374,25.2422,1.6840,0.019,0.039,0.444,0.990,0.885,1.128,,11,8,8,7,0,0
195,,2019-05-24,09:24:31,FIXED,16,271,6687768.418,394444.812,42.7466,25.2513,1.6840,0.019,0.039,0.455,0.998,0.889,1.136,,11,8,8,8,0,0
196,,2019-05-24,09:24:32,FIXED,16,271,6687768.420,394444.816,42.7579,25.2626,1.6840,0.019,0.039,0.437,0.986,0.884,1.124,,11,8,8,8,0,0
197,,2019-05-24,09:24:33,FIXED,16,271,6687768.422,394444.820,42.7676,25.2724,1.6840,0.018,0.039,0.437,0.986,0.884,1.124,,11,8,8,7,0,0
198,,2019-05-24,09:24:34,FIXED,16,271,6687768.418,394444.819,42.7512,25.2560,1.6840,0.019,0.039,0.444,0.993,0.888,1.131,,11,8,8,7,0,0
199,,2019-05-24,09:24:35,FIXED,16,271,6687768.417,394444.820,42.7445,25.2492,1.6840,0.019,0.039,0.444,0.993,0.888,1.131,,11,8,8,7,0,0
200,,2019-05-24,09:24:36,FIXED,16,271,6687768.422,394444.822,42.7506,25.2553,1.6840,0.019,0.040,0.437,0.986,0.883,1.124,,11,8,8,8,0,0
201,,2019-05-24,09:24:37,FIXED,16,271,6687768.423,394444.822,42.7524,25.2571,1.6840,0.019,0.040,0.437,0.986,0.883,1.124,,11,8,8,8,0,0
202,,2019-05-24,09:24:38,FIXED,16,271,6687768.420,394444.816,42.7574,25.2621,1.6840,0.019,0.040,0.444,0.990,0.885,1.128,,11,8,8,8,0,0
203,,2019-05-24,09:24:39,FIXED,16,271,6687768.420,394444.819,42.7606,25.2653,1.6840,0.019,0.040,0.444,0.990,0.885,1.128,,11,8,8,7,0,0
204,,2019-05-24,09:24:40,FIXED,16,271,6687768.417,394444.814,42.7482,25.2529,1.6840,0.020,0.040,0.454,0.998,0.888,1.136,,11,8,8,7,0,0
205,,2019-05-24,09:24:41,FIXED,16,271,6687768.420,394444.818,42.7603,25.2650,1.6840,0.020,0.040,0.454,0.998,0.888,1.136,,11,8,8,7,0,0
206,,2019-05-24,09:24:42,FIXED,16,271,6687768.420,394444.813,42.7620,25.2667,1.6840,0.020,0.040,0.444,0.990,0.885,1.128,,11,8,8,8,0,0
207,,2019-05-24,09:24:43,FIXED,16,271,6687768.420,394444.816,42.7555,25.2602,1.6840,0.019,0.040,0.444,0.990,0.885,1.128,,11,8,8,8,0,0
208,,2019-05-24,09:24:44,FIXED,16,271,6687768.419,394444.817,42.7575,25.2622,1.6840,0.019,0.041,0.444,0.990,0.885,1.128,,11,8,8,8,0,0
209,,2019-05-24,09:24:45,FIXED,16,271,6687768.421,394444.814,42.7562,25.2609,1.6840,0.019,0.040,0.444,0.990,0.885,1.127,,11,8,8,7,0,0
210,,2019-05-24,09:24:46,FIXED,16,271,6687768.421,394444.818,42.7581,25.2628,1.6840,0.019,0.039,0.444,0.990,0.885,1.127,,11,8,8,7,0,0
211,,2019-05-24,09:24:47,FIXED,16,271,6687768.422,394444.820,42.7694,25.2741,1.6840,0.019,0.039,0.454,0.997,0.888,1.135,,11,8,8,7,0,0
212,,2019-05-24,09:24:48,FIXED,16,271,6687768.419,394444.813,42.7536,25.2583,1.6840,0.019,0.039,0.454,0.997,0.888,1.135,,11,8,8,7,0,0
213,,2019-05-24,09:24:49,FIXED,16,271,6687768.423,394444.815,42.7614,25.2661,1.6840,0.019,0.039,0.444,0.990,0.884,1.127,,11,8,8,8,0,0
214,,2019-05-24,09:24:50,FIXED,16,271,6687768.420,394444.816,42.7615,25.2662,1.6840,0.018,0.039,0.444,0.989,0.884,1.127,,11,8,8,8,0,0
215,,2019-05-24,09:24:51,FIXED,16,271,6687768.420,394444.816,42.7607,25.2654,1.6840,0.019,0.040,0.444,0.989,0.884,1.127,,11,8,8,7,0,0
216,,2019-05-24,09:24:52,FIXED,16,271,6687768.422,394444.819,42.7587,25.2634,1.6840,0.019,0.039,0.444,0.989,0.884,1.127,,11,8,8,8,0,0
217,,2019-05-24,09:24:53,FIXED,16,271,6687768.420,394444.818,42.7504,25.2552,1.6840,0.018,0.039,0.439,0.986,0.882,1.123,,11,8,8,7,0,0
218,,2019-05-24,09:24:54,FIXED,16,271,6687768.420,394444.815,42.7490,25.2537,1.6840,0.019,0.039,0.454,0.997,0.888,1.135,,11,8,8,7,0,0
219,,2019-05-24,09:24:55,FIXED,16,271,6687768.419,394444.812,42.7569,25.2616,1.6840,0.019,0.039,0.454,0.997,0.887,1.135,,11,8,8,7,0,0
220,,2019-05-24,09:24:56,FIXED,16,271,6687768.421,394444.815,42.7625,25.2672,1.6840,0.019,0.039,0.444,0.989,0.884,1.127,,11,8,8,8,0,0
221,,2019-05-24,09:24:57,FIXED,16,271,6687768.422,394444.819,42.7638,25.2685,1.6840,0.019,0.039,0.444,0.989,0.884,1.127,,11,8,8,8,0,0
222,,2019-05-24,09:24:58,FIXED,16,271,6687768.422,394444.818,42.7651,25.2698,1.6840,0.019,0.040,0.444,0.989,0.884,1.127,,11,8,8,7,0,0
223,,2019-05-24,09:24:59,FIXED,16,271,6687768.422,394444.819,42.7571,25.2618,1.6840,0.018,0.039,0.444,0.989,0.884,1.127,,11,8,8,8,0,0
224,,2019-05-24,09:25:00,FIXED,16,271,6687768.420,394444.814,42.7585,25.2632,1.6840,0.018,0.038,0.444,0.989,0.884,1.127,,11,8,8,7,0,0
225,,2019-05-24,09:25:01,FIXED,16,271,6687768.419,394444.812,42.7573,25.2620,1.6840,0.018,0.038,0.454,0.997,0.887,1.135,,11,8,8,7,0,0
226,,2019-05-24,09:25:02,FIXED,16,271,6687768.420,394444.810,42.7582,25.2629,1.6840,0.018,0.037,0.454,0.997,0.887,1.134,,11,8,8,7,0,0
227,,2019-05-24,09:25:03,FIXED,16,271,6687768.419,394444.811,42.7572,25.2619,1.6840,0.018,0.037,0.444,0.989,0.884,1.127,,11,8,8,8,0,0
228,,2019-05-24,09:25:04,FIXED,16,271,6687768.422,394444.817,42.7684,25.2731,1.6840,0.018,0.037,0.444,0.989,0.884,1.127,,11,8,8,8,0,0
229,,2019-05-24,09:25:05,FIXED,16,271,6687768.420,394444.815,42.7667,25.2714,1.6840,0.018,0.038,0.444,0.989,0.884,1.127,,11,8,8,8,0,0
230,,2019-05-24,09:25:06,FIXED,16,271,6687768.420,394444.811,42.7494,25.2541,1.6840,0.018,0.037,0.444,0.989,0.884,1.126,,11,8,8,8,0,0
231,,2019-05-24,09:25:07,FIXED,16,271,6687768.420,394444.813,42.7503,25.2550,1.6840,0.017,0.037,0.444,0.989,0.884,1.126,,11,8,8,8,0,0
232,,2019-05-24,09:25:08,FIXED,16,271,6687768.422,394444.817,42.7595,25.2642,1.6840,0.018,0.037,0.444,0.989,0.884,1.126,,11,8,8,8,0,0
233,,2019-05-24,09:25:09,FIXED,16,271,6687768.419,394444.813,42.7564,25.2611,1.6840,0.018,0.037,0.444,0.989,0.883,1.126,,11,8,8,8,0,0
234,,2019-05-24,09:25:10,FIXED,16,271,6687768.421,394444.812,42.7617,25.2664,1.6840,0.018,0.037,0.444,0.989,0.883,1.126,,11,8,8,8,0,0
235,,2019-05-24,09:25:11,FIXED,16,271,6687768.423,394444.815,42.7742,25.2789,1.6840,0.018,0.037,0.444,0.989,0.883,1.126,,11,8,8,8,0,0
236,,2019-05-24,09:25:12,FIXED,16,271,6687768.425,394444.814,42.7760,25.2807,1.6840,0.018,0.038,0.444,0.989,0.883,1.126,,11,8,8,8,0,0
237,,2019-05-24,09:25:13,FIXED,16,271,6687768.420,394444.811,42.7527,25.2574,1.6840,0.018,0.037,0.444,0.988,0.883,1.126,,11,8,8,8,0,0
238,,2019-05-24,09:25:14,FIXED,16,271,6687768.422,394444.814,42.7583,25.2630,1.6840,0.018,0.037,0.444,0.988,0.883,1.126,,11,8,8,8,0,0
239,,2019-05-24,09:25:15,FIXED,16,271,6687768.423,394444.813,42.7558,25.2605,1.6840,0.018,0.038,0.444,0.988,0.883,1.126,,11,8,8,8,0,0
240,,2019-05-24,09:25:16,FIXED,16,271,6687768.423,394444.809,42.7644,25.2692,1.6840,0.018,0.037,0.444,0.988,0.883,1.126,,11,8,8,8,0,0
241,,2019-05-24,09:25:17,FIXED,16,271,6687768.423,394444.812,42.7593,25.2640,1.6840,0.018,0.037,0.444,0.988,0.883,1.126,,11,8,8,8,0,0
242,,2019-05-24,09:25:18,FIXED,16,271,6687768.422,394444.813,42.7540,25.2587,1.6840,0.017,0.037,0.444,0.988,0.883,1.126,,11,8,8,8,0,0
243,,2019-05-24,09:25:19,FIXED,16,271,6687768.421,394444.814,42.7535,25.2582,1.6840,0.018,0.037,0.444,0.988,0.883,1.126,,11,8,8,8,0,0
244,,2019-05-24,09:25:20,FIXED,16,271,6687768.424,394444.815,42.7680,25.2727,1.6840,0.017,0.037,0.444,0.988,0.883,1.126,,11,8,8,8,0,0
245,,2019-05-24,09:25:21,FIXED,16,271,6687768.425,394444.816,42.7626,25.2673,1.6840,0.017,0.037,0.444,0.988,0.883,1.126,,11,8,8,8,0,0
246,,2019-05-24,09:25:22,FIXED,16,271,6687768.419,394444.812,42.7495,25.2542,1.6840,0.017,0.037,0.444,0.988,0.883,1.126,,11,8,8,8,0,0
247,,2019-05-24,09:25:23,FIXED,16,271,6687768.421,394444.816,42.7588,25.2635,1.6840,0.017,0.037,0.443,0.988,0.883,1.126,,11,8,8,8,0,0
248,,2019-05-24,09:25:24,FIXED,16,271,6687768.422,394444.815,42.7574,25.2621,1.6840,0.017,0.037,0.443,0.988,0.883,1.125,,11,8,8,8,0,0
249,,2019-05-24,09:25:25,FIXED,16,271,6687768.424,394444.819,42.7641,25.2689,1.6840,0.017,0.037,0.443,0.988,0.883,1.125,,11,8,8,8,0,0
250,,2019-05-24,09:25:26,FIXED,16,271,6687768.423,394444.819,42.7612,25.2659,1.6840,0.018,0.037,0.443,0.988,0.883,1.125,,11,8,8,8,0,0
251,,2019-05-24,09:25:27,FIXED,16,271,6687768.421,394444.819,42.7618,25.2665,1.6840,0.017,0.037,0.443,0.988,0.883,1.125,,11,8,8,8,0,0
252,,2019-05-24,09:25:28,FIXED,16,271,6687768.419,394444.811,42.7647,25.2694,1.6840,0.017,0.036,0.443,0.988,0.883,1.125,,11,8,8,8,0,0
253,,2019-05-24,09:25:29,FIXED,16,271,6687768.422,394444.815,42.7731,25.2778,1.6840,0.017,0.036,0.443,0.988,0.883,1.125,,11,8,8,8,0,0
254,,2019-05-24,09:25:30,FIXED,16,271,6687768.424,394444.816,42.7744,25.2791,1.6840,0.017,0.036,0.443,0.988,0.882,1.125,,11,8,8,8,0,0
255,,2019-05-24,09:25:31,FIXED,16,271,6687768.419,394444.812,42.7703,25.2750,1.6840,0.017,0.036,0.443,0.988,0.882,1.125,,11,8,8,8,0,0
256,,2019-05-24,09:25:32,FIXED,16,271,6687768.421,394444.815,42.7720,25.2767,1.6840,0.017,0.036,0.443,0.988,0.882,1.125,,11,8,8,8,0,0
257,,2019-05-24,09:25:33,FIXED,16,271,6687768.421,394444.817,42.7738,25.2785,1.6840,0.017,0.036,0.443,0.987,0.882,1.125,,11,8,8,8,0,0
258,,2019-05-24,09:25:34,FIXED,16,271,6687768.419,394444.813,42.7651,25.2698,1.6840,0.017,0.036,0.443,0.987,0.882,1.125,,11,8,8,8,0,0
259,,2019-05-24,09:25:35,FIXED,16,271,6687768.420,394444.813,42.7695,25.2742,1.6840,0.017,0.035,0.443,0.987,0.882,1.125,,11,8,8,8,0,0
260,,2019-05-24,09:25:36,FIXED,16,271,6687768.422,394444.817,42.7722,25.2769,1.6840,0.017,0.035,0.443,0.987,0.882,1.125,,11,8,8,8,0,0
261,,2019-05-24,09:25:37,FIXED,16,271,6687768.422,394444.814,42.7693,25.2740,1.6840,0.016,0.035,0.443,0.987,0.882,1.125,,11,8,8,8,0,0
262,,2019-05-24,09:25:38,FIXED,16,271,6687768.417,394444.813,42.7665,25.2712,1.6840,0.016,0.035,0.443,0.987,0.882,1.125,,11,8,8,8,0,0
263,,2019-05-24,09:25:39,FIXED,16,271,6687768.418,394444.811,42.7670,25.2717,1.6840,0.016,0.035,0.443,0.987,0.882,1.125,,11,8,8,8,0,0
264,,2019-05-24,09:25:40,FIXED,16,271,6687768.419,394444.812,42.7730,25.2777,1.6840,0.017,0.035,0.443,0.987,0.882,1.125,,11,8,8,8,0,0
265,,2019-05-24,09:25:41,FIXED,16,271,6687768.420,394444.815,42.7686,25.2733,1.6840,0.016,0.035,0.443,0.987,0.882,1.125,,11,8,8,8,0,0
266,,2019-05-24,09:25:42,FIXED,16,271,6687768.422,394444.819,42.7747,25.2794,1.6840,0.016,0.035,0.443,0.987,0.882,1.125,,11,8,8,8,0,0
267,,2019-05-24,09:25:43,FIXED,16,271,6687768.420,394444.815,42.7670,25.2717,1.6840,0.017,0.035,0.443,0.987,0.882,1.125,,11,8,8,8,0,0
268,,2019-05-24,09:25:44,FIXED,16,271,6687768.421,394444.819,42.7729,25.2777,1.6840,0.017,0.035,0.443,0.987,0.882,1.124,,11,8,8,8,0,0
269,,2019-05-24,09:25:45,FIXED,16,271,6687768.421,394444.817,42.7665,25.2712,1.6840,0.017,0.035,0.443,0.987,0.882,1.124,,11,8,8,8,0,0
270,,2019-05-24,09:25:46,FIXED,16,271,6687768.418,394444.814,42.7641,25.2688,1.6840,0.017,0.035,0.443,0.987,0.882,1.124,,11,8,8,8,0,0
271,,2019-05-24,09:25:47,FIXED,16,271,6687768.419,394444.817,42.7682,25.2729,1.6840,0.017,0.035,0.443,0.987,0.882,1.124,,11,8,8,8,0,0
272,,2019-05-24,09:25:48,FIXED,16,271,6687768.418,394444.812,42.7671,25.2718,1.6840,0.017,0.035,0.443,0.987,0.882,1.124,,11,8,8,8,0,0
273,,2019-05-24,09:25:49,FIXED,16,271,6687768.421,394444.814,42.7742,25.2789,1.6840,0.017,0.035,0.443,0.987,0.882,1.124,,11,8,8,8,0,0
274,,2019-05-24,09:25:50,FIXED,16,271,6687768.422,394444.817,42.7790,25.2837,1.6840,0.017,0.035,0.443,0.987,0.882,1.124,,11,8,8,8,0,0
275,,2019-05-24,09:25:51,FIXED,16,271,6687768.422,394444.815,42.7807,25.2855,1.6840,0.017,0.036,0.443,0.987,0.882,1.124,,11,8,8,8,0,0
276,,2019-05-24,09:25:52,FIXED,16,271,6687768.421,394444.814,42.7761,25.2808,1.6840,0.017,0.035,0.443,0.987,0.881,1.124,,11,8,8,8,0,0
277,,2019-05-24,09:25:53,FIXED,16,271,6687768.425,394444.817,42.7795,25.2842,1.6840,0.017,0.036,0.443,0.987,0.881,1.124,,11,8,8,8,0,0
278,,2019-05-24,09:25:54,FIXED,16,271,6687768.424,394444.816,42.7784,25.2831,1.6840,0.017,0.036,0.443,0.987,0.881,1.124,,11,8,8,8,0,0
279,,2019-05-24,09:25:55,FIXED,16,271,6687768.423,394444.817,42.7675,25.2722,1.6840,0.017,0.036,0.443,0.986,0.881,1.124,,11,8,8,8,0,0
280,,2019-05-24,09:25:56,FIXED,16,271,6687768.421,394444.818,42.7735,25.2782,1.6840,0.017,0.036,0.443,0.986,0.881,1.124,,11,8,8,8,0,0
281,,2019-05-24,09:25:57,FIXED,16,271,6687768.424,394444.819,42.7749,25.2796,1.6840,0.017,0.036,0.443,0.986,0.881,1.124,,11,8,8,8,0,0
282,,2019-05-24,09:25:58,STANDALONE,,,6687769.365,394445.761,42.1033,24.6080,1.6840,0.482,0.939,0.414,0.954,0.860,1.453,,11,8,8,9,0,0
283,,2019-05-24,09:26:03,FIXED,16,271,6687768.421,394444.806,42.7601,25.2648,1.6840,0.018,0.038,0.422,0.959,0.862,1.096,,11,8,7,8,0,0
284,,2019-05-24,09:26:04,FIXED,16,271,6687768.417,394444.803,42.7533,25.2580,1.6840,0.018,0.038,0.422,0.959,0.862,1.096,,11,8,7,8,0,0
285,,2019-05-24,09:26:05,FIXED,16,271,6687768.418,394444.802,42.7580,25.2627,1.6840,0.018,0.039,0.422,0.959,0.862,1.096,,11,8,7,8,0,0
286,,2019-05-24,09:26:06,FIXED,16,271,6687768.419,394444.806,42.7616,25.2663,1.6840,0.019,0.039,0.422,0.959,0.862,1.096,,11,8,8,8,0,0
287,,2019-05-24,09:26:07,FIXED,16,271,6687768.420,394444.803,42.7577,25.2625,1.6840,0.018,0.039,0.436,0.983,0.881,1.120,,11,8,8,8,0,0
288,,2019-05-24,09:26:08,FIXED,16,271,6687768.422,394444.807,42.7670,25.2717,1.6840,0.018,0.039,0.436,0.982,0.881,1.120,,11,8,8,8,0,0
289,,2019-05-24,09:26:09,FIXED,16,271,6687768.418,394444.806,42.7543,25.2590,1.6840,0.018,0.038,0.436,0.982,0.880,1.120,,11,8,8,8,0,0
290,,2019-05-24,09:26:10,FIXED,16,271,6687768.418,394444.805,42.7492,25.2539,1.6840,0.018,0.038,0.436,0.982,0.880,1.120,,11,8,8,8,0,0
291,,2019-05-24,09:26:11,FIXED,16,271,6687768.419,394444.806,42.7434,25.2482,1.6840,0.018,0.038,0.436,0.982,0.880,1.120,,11,8,8,8,0,0
292,,2019-05-24,09:26:12,FIXED,16,271,6687768.418,394444.806,42.7431,25.2478,1.6840,0.018,0.039,0.436,0.982,0.880,1.120,,11,8,7,8,0,0
293,,2019-05-24,09:26:13,FIXED,16,271,6687768.417,394444.808,42.7416,25.2463,1.6840,0.019,0.039,0.436,0.982,0.880,1.120,,11,8,7,7,0,0
294,,2019-05-24,09:26:14,FIXED,16,271,6687768.417,394444.807,42.7423,25.2471,1.6840,0.019,0.040,0.436,0.982,0.880,1.120,,11,8,7,7,0,0
295,,2019-05-24,09:26:15,FIXED,16,271,6687768.418,394444.808,42.7438,25.2485,1.6840,0.019,0.041,0.436,0.982,0.880,1.120,,11,8,7,7,0,0
296,,2019-05-24,09:26:16,FIXED,16,271,6687768.421,394444.809,42.7453,25.2500,1.6840,0.020,0.041,0.436,0.982,0.880,1.120,,11,8,7,8,0,0
297,,2019-05-24,09:26:17,FIXED,16,271,6687768.402,394444.803,42.7105,25.2152,1.6840,0.020,0.041,0.431,0.978,0.878,1.116,,11,8,8,8,0,0
298,,2019-05-24,09:26:18,FIXED,16,271,6687768.403,394444.799,42.7187,25.2234,1.6840,0.018,0.038,0.436,0.982,0.880,1.120,,11,8,8,8,0,0
299,,2019-05-24,09:26:19,FIXED,16,271,6687768.404,394444.800,42.7200,25.2247,1.6840,0.018,0.039,0.436,0.982,0.880,1.120,,11,8,7,8,0,0
300,,2019-05-24,09:26:20,FIXED,16,271,6687768.406,394444.799,42.7193,25.2240,1.6840,0.018,0.039,0.436,0.982,0.880,1.120,,11,8,8,8,0,0
301,,2019-05-24,09:26:21,FIXED,16,271,6687768.407,394444.798,42.7213,25.2260,1.6840,0.019,0.039,0.436,0.982,0.880,1.120,,11,8,8,8,0,0
302,,2019-05-24,09:26:22,FIXED,16,271,6687768.408,394444.796,42.7253,25.2300,1.6840,0.019,0.040,0.436,0.982,0.880,1.120,,11,8,8,8,0,0
303,,2019-05-24,09:26:23,FIXED,16,271,6687768.407,394444.798,42.7266,25.2313,1.6840,0.018,0.038,0.431,0.978,0.878,1.116,,11,8,8,8,0,0
304,,2019-05-24,09:26:24,FIXED,16,271,6687768.406,394444.797,42.7160,25.2207,1.6840,0.018,0.037,0.431,0.978,0.878,1.116,,11,8,7,8,0,0
305,,2019-05-24,09:26:25,FIXED,16,271,6687768.407,394444.802,42.7212,25.2259,1.6840,0.018,0.037,0.431,0.978,0.877,1.116,,11,8,8,8,0,0
306,,2019-05-24,09:26:26,FIXED,16,271,6687768.408,394444.803,42.7186,25.2233,1.6840,0.018,0.037,0.436,0.982,0.880,1.119,,11,8,7,8,0,0
307,,2019-05-24,09:26:27,FIXED,16,271,6687768.410,394444.803,42.7219,25.2266,1.6840,0.017,0.037,0.436,0.981,0.880,1.119,,11,8,7,8,0,0
308,,2019-05-24,09:26:28,FIXED,16,271,6687768.419,394444.821,42.7575,25.2622,1.6840,0.017,0.040,0.422,0.959,0.861,1.095,,11,8,7,8,0,0
309,,2019-05-24,09:26:29,FIXED,16,271,6687768.421,394444.821,42.7624,25.2671,1.6840,0.018,0.041,0.422,0.959,0.861,1.095,,11,8,7,8,0,0
310,,2019-05-24,09:26:30,FIXED,16,271,6687768.423,394444.821,42.7622,25.2669,1.6840,0.018,0.041,0.422,0.959,0.861,1.095,,11,8,8,8,0,0
311,,2019-05-24,09:26:31,FIXED,16,271,6687768.422,394444.822,42.7609,25.2656,1.6840,0.018,0.042,0.422,0.959,0.861,1.095,,11,8,7,8,0,0
312,,2019-05-24,09:26:32,FIXED,16,271,6687768.417,394444.826,42.7601,25.2649,1.6840,0.018,0.042,0.422,0.959,0.861,1.095,,11,8,8,8,0,0
313,,2019-05-24,09:26:33,FIXED,16,271,6687768.418,394444.825,42.7602,25.2649,1.6840,0.018,0.042,0.422,0.959,0.861,1.095,,11,8,8,8,0,0
