Point Number,Code,Date,Time,Solution,Physical Station ID,Virtual Station ID,Northing,Easting,Ell Ht,Elev,Ant Ht,HRMS,VRMS,HDOP,VDOP,PDOP,GDOP,TDOP,GPS,GLONASS,GALILEO,BEIDOU,SBAS,QZSS
160,,2019-05-24,09:35:05,FIXED,-1,17,6687768.373,394444.831,42.788,25.293,1.684,0.013,0.028,0.637,1.243,1.396,1.568,,10,6,0,0,0,0
161,,2019-05-24,09:35:06,FIXED,-1,17,6687768.373,394444.830,42.784,25.289,1.684,0.013,0.028,0.637,1.243,1.396,1.568,,10,6,0,0,0,0
162,,2019-05-24,09:35:07,FIXED,-1,17,6687768.371,394444.830,42.786,25.291,1.684,0.014,0.029,0.637,1.243,1.396,1.568,,10,6,0,0,0,0
163,,2019-05-24,09:35:08,FIXED,-1,17,6687768.371,394444.830,42.780,25.285,1.684,0.014,0.030,0.637,1.243,1.396,1.568,,10,6,0,0,0,0
164,,2019-05-24,09:35:09,FIXED,-1,17,6687768.373,394444.831,42.785,25.290,1.684,0.014,0.031,0.637,1.242,1.396,1.568,,10,6,0,0,0,0
165,,2019-05-24,09:35:10,FIXED,-1,17,6687768.373,394444.829,42.783,25.288,1.684,0.015,0.031,0.636,1.242,1.396,1.568,,10,6,0,0,0,0
166,,2019-05-24,09:35:11,FIXED,-1,17,6687768.373,394444.824,42.790,25.294,1.684,0.015,0.031,0.609,1.240,1.381,1.554,,10,7,0,0,0,0
167,,2019-05-24,09:35:12,FIXED,-1,17,6687768.374,394444.831,42.789,25.293,1.684,0.014,0.030,0.609,1.240,1.381,1.554,,10,6,0,0,0,0
168,,2019-05-24,09:35:13,FIXED,-1,17,6687768.371,394444.831,42.789,25.294,1.684,0.014,0.031,0.609,1.240,1.381,1.554,,10,7,0,0,0,0
169,,2019-05-24,09:35:14,FIXED,-1,17,6687768.379,394444.833,42.788,25.293,1.684,0.014,0.031,0.609,1.240,1.381,1.554,,10,7,0,0,0,0
170,,2019-05-24,09:35:15,FIXED,-1,17,6687768.377,394444.833,42.784,25.289,1.684,0.014,0.031,0.609,1.240,1.381,1.554,,10,7,0,0,0,0
171,,2019-05-24,09:35:16,FIXED,-1,17,6687768.378,394444.832,42.794,25.299,1.684,0.014,0.031,0.609,1.239,1.381,1.553,,10,7,0,0,0,0
172,,2019-05-24,09:35:17,FIXED,-1,17,6687768.379,394444.829,42.793,25.298,1.684,0.014,0.031,0.609,1.239,1.381,1.553,,10,7,0,0,0,0
173,,2019-05-24,09:35:18,FIXED,-1,17,6687768.378,394444.830,42.798,25.302,1.684,0.014,0.031,0.609,1.239,1.381,1.553,,10,7,0,0,0,0
174,,2019-05-24,09:35:19,FIXED,-1,17,6687768.376,394444.831,42.787,25.292,1.684,0.014,0.031,0.609,1.239,1.381,1.553,,10,7,0,0,0,0
175,,2019-05-24,09:35:20,FIXED,-1,17,6687768.378,394444.831,42.790,25.295,1.684,0.014,0.031,0.609,1.239,1.381,1.553,,10,7,0,0,0,0
176,,2019-05-24,09:35:21,FIXED,-1,17,6687768.375,394444.830,42.789,25.294,1.684,0.014,0.032,0.609,1.239,1.381,1.553,,10,7,0,0,0,0
177,,2019-05-24,09:35:22,FIXED,-1,17,6687768.376,394444.830,42.791,25.295,1.684,0.014,0.032,0.609,1.239,1.380,1.553,,10,7,0,0,0,0
178,,2019-05-24,09:35:23,FIXED,-1,17,6687768.380,394444.829,42.802,25.306,1.684,0.014,0.032,0.609,1.239,1.380,1.553,,9,7,0,0,0,0
179,,2019-05-24,09:35:24,FIXED,-1,17,6687768.377,394444.828,42.798,25.303,1.684,0.014,0.032,0.609,1.239,1.380,1.553,,9,7,0,0,0,0
180,,2019-05-24,09:35:25,FIXED,-1,17,6687768.374,394444.833,42.786,25.291,1.684,0.015,0.032,0.609,1.239,1.380,1.553,,10,7,0,0,0,0
181,,2019-05-24,09:35:26,FIXED,-1,17,6687768.379,394444.830,42.804,25.309,1.684,0.014,0.032,0.609,1.239,1.380,1.553,,9,7,0,0,0,0
182,,2019-05-24,09:35:27,FIXED,-1,17,6687768.379,394444.830,42.794,25.299,1.684,0.014,0.032,0.609,1.239,1.380,1.553,,10,7,0,0,0,0
183,,2019-05-24,09:35:28,FIXED,-1,17,6687768.379,394444.829,42.782,25.287,1.684,0.014,0.032,0.609,1.239,1.380,1.552,,10,7,0,0,0,0
184,,2019-05-24,09:35:29,FIXED,-1,17,6687768.379,394444.828,42.785,25.289,1.684,0.014,0.032,0.609,1.239,1.380,1.552,,10,7,0,0,0,0
185,,2019-05-24,09:35:30,FIXED,-1,17,6687768.376,394444.830,42.786,25.291,1.684,0.014,0.032,0.609,1.238,1.380,1.552,,10,7,0,0,0,0
186,,2019-05-24,09:35:31,FIXED,-1,17,6687768.376,394444.831,42.785,25.290,1.684,0.014,0.032,0.609,1.238,1.380,1.552,,10,7,0,0,0,0
187,,2019-05-24,09:35:32,FIXED,-1,17,6687768.378,394444.831,42.789,25.294,1.684,0.014,0.032,0.609,1.238,1.380,1.552,,10,7,0,0,0,0
188,,2019-05-24,09:35:33,FIXED,-1,17,6687768.376,394444.834,42.784,25.288,1.684,0.014,0.032,0.609,1.238,1.380,1.552,,10,7,0,0,0,0
189,,2019-05-24,09:35:34,FIXED,-1,17,6687768.377,394444.833,42.786,25.291,1.684,0.014,0.032,0.609,1.238,1.380,1.552,,10,7,0,0,0,0
190,,2019-05-24,09:35:35,FIXED,-1,17,6687768.377,394444.830,42.796,25.300,1.684,0.014,0.032,0.609,1.238,1.380,1.552,,9,7,0,0,0,0
191,,2019-05-24,09:35:36,FIXED,-1,17,6687768.380,394444.830,42.793,25.297,1.684,0.014,0.032,0.609,1.238,1.380,1.552,,10,7,0,0,0,0
192,,2019-05-24,09:35:37,FIXED,-1,17,6687768.376,394444.830,42.792,25.297,1.684,0.014,0.032,0.609,1.238,1.379,1.552,,10,7,0,0,0,0
193,,2019-05-24,09:35:38,FIXED,-1,17,6687768.378,394444.828,42.785,25.289,1.684,0.015,0.033,0.609,1.238,1.379,1.552,,10,7,0,0,0,0
194,,2019-05-24,09:35:39,FIXED,-1,17,6687768.380,394444.831,42.790,25.295,1.684,0.015,0.032,0.609,1.238,1.379,1.552,,10,7,0,0,0,0
195,,2019-05-24,09:35:40,FIXED,-1,17,6687768.376,394444.828,42.783,25.288,1.684,0.015,0.033,0.609,1.238,1.379,1.552,,10,7,0,0,0,0
196,,2019-05-24,09:35:41,FIXED,-1,17,6687768.376,394444.828,42.780,25.284,1.684,0.015,0.033,0.609,1.238,1.379,1.551,,10,7,0,0,0,0
197,,2019-05-24,09:35:42,FIXED,-1,17,6687768.377,394444.829,42.796,25.301,1.684,0.015,0.033,0.609,1.238,1.379,1.551,,10,7,0,0,0,0
198,,2019-05-24,09:35:43,FIXED,-1,17,6687768.375,394444.831,42.788,25.293,1.684,0.015,0.033,0.609,1.238,1.379,1.551,,10,7,0,0,0,0
199,,2019-05-24,09:35:44,FIXED,-1,17,6687768.377,394444.830,42.786,25.291,1.684,0.015,0.033,0.609,1.237,1.379,1.551,,10,7,0,0,0,0
200,,2019-05-24,09:35:45,FIXED,-1,17,6687768.382,394444.831,42.787,25.292,1.684,0.015,0.033,0.609,1.237,1.379,1.551,,10,7,0,0,0,0
201,,2019-05-24,09:35:46,FIXED,-1,17,6687768.380,394444.831,42.799,25.304,1.684,0.015,0.034,0.609,1.237,1.379,1.551,,10,7,0,0,0,0
202,,2019-05-24,09:35:47,FIXED,-1,17,6687768.381,394444.832,42.793,25.298,1.684,0.015,0.034,0.609,1.237,1.379,1.551,,10,7,0,0,0,0
203,,2019-05-24,09:35:48,FIXED,-1,17,6687768.380,394444.832,42.790,25.295,1.684,0.015,0.034,0.609,1.237,1.379,1.551,,10,7,0,0,0,0
204,,2019-05-24,09:35:49,FIXED,-1,17,6687768.377,394444.831,42.786,25.290,1.684,0.016,0.035,0.609,1.237,1.379,1.551,,10,7,0,0,0,0
205,,2019-05-24,09:35:50,FIXED,-1,17,6687768.379,394444.831,42.791,25.296,1.684,0.016,0.035,0.609,1.237,1.379,1.551,,10,7,0,0,0,0
206,,2019-05-24,09:35:51,FIXED,-1,17,6687768.381,394444.833,42.791,25.295,1.684,0.016,0.035,0.609,1.237,1.379,1.551,,10,7,0,0,0,0
207,,2019-05-24,09:35:52,FIXED,-1,17,6687768.384,394444.831,42.794,25.298,1.684,0.016,0.035,0.609,1.237,1.378,1.551,,10,7,0,0,0,0
208,,2019-05-24,09:35:53,FIXED,-1,17,6687768.383,394444.831,42.791,25.296,1.684,0.016,0.035,0.609,1.237,1.378,1.550,,10,7,0,0,0,0
209,,2019-05-24,09:35:54,FIXED,-1,17,6687768.385,394444.830,42.794,25.299,1.684,0.016,0.035,0.609,1.237,1.378,1.550,,10,7,0,0,0,0
210,,2019-05-24,09:35:55,FIXED,-1,17,6687768.384,394444.829,42.795,25.300,1.684,0.016,0.035,0.609,1.237,1.378,1.550,,10,7,0,0,0,0
211,,2019-05-24,09:35:56,FIXED,-1,17,6687768.384,394444.829,42.799,25.304,1.684,0.016,0.035,0.609,1.237,1.378,1.550,,10,7,0,0,0,0
212,,2019-05-24,09:35:57,FIXED,-1,17,6687768.382,394444.830,42.802,25.307,1.684,0.016,0.035,0.609,1.236,1.378,1.550,,10,7,0,0,0,0
213,,2019-05-24,09:35:58,FIXED,-1,17,6687768.384,394444.831,42.789,25.294,1.684,0.016,0.035,0.609,1.236,1.378,1.550,,10,7,0,0,0,0
214,,2019-05-24,09:35:59,FIXED,-1,17,6687768.384,394444.832,42.789,25.294,1.684,0.016,0.036,0.609,1.236,1.378,1.550,,10,7,0,0,0,0
215,,2019-05-24,09:36:00,FIXED,-1,17,6687768.384,394444.830,42.791,25.295,1.684,0.016,0.035,0.609,1.236,1.378,1.550,,10,7,0,0,0,0
216,,2019-05-24,09:36:01,FIXED,-1,17,6687768.385,394444.829,42.793,25.298,1.684,0.016,0.035,0.609,1.236,1.378,1.550,,10,7,0,0,0,0
217,,2019-05-24,09:36:02,FIXED,-1,17,6687768.385,394444.828,42.796,25.301,1.684,0.016,0.035,0.609,1.236,1.378,1.550,,10,7,0,0,0,0
218,,2019-05-24,09:36:03,FIXED,-1,17,6687768.384,394444.830,42.790,25.295,1.684,0.015,0.035,0.609,1.236,1.378,1.550,,10,7,0,0,0,0
219,,2019-05-24,09:36:04,FIXED,-1,17,6687768.382,394444.831,42.795,25.300,1.684,0.016,0.035,0.609,1.236,1.378,1.550,,10,7,0,0,0,0
220,,2019-05-24,09:36:05,FIXED,-1,17,6687768.383,394444.830,42.801,25.306,1.684,0.015,0.034,0.609,1.236,1.378,1.549,,10,7,0,0,0,0
221,,2019-05-24,09:36:06,FIXED,-1,17,6687768.385,394444.830,42.797,25.301,1.684,0.015,0.034,0.609,1.236,1.377,1.549,,10,7,0,0,0,0
222,,2019-05-24,09:36:07,FIXED,-1,17,6687768.386,394444.829,42.795,25.300,1.684,0.015,0.034,0.609,1.236,1.377,1.549,,10,7,0,0,0,0
223,,2019-05-24,09:36:08,FIXED,-1,17,6687768.382,394444.830,42.786,25.291,1.684,0.015,0.034,0.609,1.236,1.377,1.549,,10,7,0,0,0,0
224,,2019-05-24,09:36:09,FIXED,-1,17,6687768.386,394444.828,42.796,25.301,1.684,0.015,0.034,0.609,1.236,1.377,1.549,,10,7,0,0,0,0
225,,2019-05-24,09:36:10,FIXED,-1,17,6687768.386,394444.829,42.794,25.299,1.684,0.015,0.034,0.609,1.235,1.377,1.549,,10,7,0,0,0,0
226,,2019-05-24,09:36:11,FIXED,-1,17,6687768.383,394444.826,42.795,25.300,1.684,0.015,0.034,0.609,1.235,1.377,1.549,,10,7,0,0,0,0
227,,2019-05-24,09:36:12,FIXED,-1,17,6687768.385,394444.824,42.797,25.302,1.684,0.016,0.035,0.609,1.235,1.377,1.549,,10,7,0,0,0,0
228,,2019-05-24,09:36:13,FIXED,-1,17,6687768.385,394444.826,42.798,25.303,1.684,0.016,0.035,0.609,1.235,1.377,1.549,,10,7,0,0,0,0
229,,2019-05-24,09:36:14,FIXED,-1,17,6687768.383,394444.831,42.791,25.296,1.684,0.015,0.034,0.609,1.235,1.377,1.549,,10,7,0,0,0,0
230,,2019-05-24,09:36:15,FIXED,-1,17,6687768.384,394444.830,42.797,25.302,1.684,0.015,0.034,0.609,1.235,1.377,1.549,,10,7,0,0,0,0
231,,2019-05-24,09:36:16,FIXED,-1,17,6687768.381,394444.830,42.795,25.300,1.684,0.015,0.034,0.609,1.235,1.377,1.548,,10,7,0,0,0,0
232,,2019-05-24,09:36:17,FIXED,-1,17,6687768.383,394444.832,42.790,25.295,1.684,0.015,0.034,0.609,1.235,1.377,1.548,,10,7,0,0,0,0
233,,2019-05-24,09:36:18,FIXED,-1,17,6687768.382,394444.832,42.794,25.298,1.684,0.015,0.034,0.609,1.235,1.377,1.548,,10,7,0,0,0,0
234,,2019-05-24,09:36:19,FIXED,-1,17,6687768.382,394444.830,42.793,25.298,1.684,0.015,0.034,0.609,1.235,1.377,1.548,,10,7,0,0,0,0
235,,2019-05-24,09:36:20,FIXED,-1,17,6687768.383,394444.833,42.800,25.304,1.684,0.015,0.034,0.609,1.235,1.376,1.548,,10,7,0,0,0,0
236,,2019-05-24,09:36:21,FIXED,-1,17,6687768.383,394444.831,42.798,25.303,1.684,0.016,0.034,0.609,1.235,1.376,1.548,,10,7,0,0,0,0
237,,2019-05-24,09:36:22,FIXED,-1,17,6687768.382,394444.833,42.797,25.302,1.684,0.016,0.034,0.609,1.235,1.376,1.548,,10,7,0,0,0,0
238,,2019-05-24,09:36:23,FIXED,-1,17,6687768.380,394444.834,42.794,25.299,1.684,0.015,0.034,0.608,1.234,1.376,1.548,,10,7,0,0,0,0
239,,2019-05-24,09:36:24,FIXED,-1,17,6687768.381,394444.834,42.791,25.296,1.684,0.015,0.034,0.608,1.234,1.376,1.548,,10,7,0,0,0,0
240,,2019-05-24,09:36:25,FIXED,-1,17,6687768.382,394444.830,42.797,25.302,1.684,0.015,0.034,0.608,1.234,1.376,1.548,,10,7,0,0,0,0
241,,2019-05-24,09:36:26,FIXED,-1,17,6687768.385,394444.830,42.806,25.311,1.684,0.015,0.034,0.608,1.234,1.376,1.548,,10,7,0,0,0,0
242,,2019-05-24,09:36:27,FIXED,-1,17,6687768.386,394444.833,42.804,25.308,1.684,0.015,0.033,0.608,1.234,1.376,1.548,,10,7,0,0,0,0
243,,2019-05-24,09:36:28,FIXED,-1,17,6687768.382,394444.834,42.778,25.283,1.684,0.015,0.033,0.608,1.234,1.376,1.547,,10,7,0,0,0,0
244,,2019-05-24,09:36:29,FIXED,-1,17,6687768.381,394444.832,42.783,25.288,1.684,0.015,0.032,0.608,1.234,1.376,1.547,,10,7,0,0,0,0
245,,2019-05-24,09:36:30,FIXED,-1,17,6687768.379,394444.833,42.792,25.297,1.684,0.015,0.032,0.608,1.234,1.376,1.547,,10,7,0,0,0,0
246,,2019-05-24,09:36:31,FIXED,-1,17,6687768.383,394444.834,42.796,25.301,1.684,0.015,0.032,0.608,1.234,1.376,1.547,,10,7,0,0,0,0
247,,2019-05-24,09:36:32,FIXED,-1,17,6687768.382,394444.834,42.801,25.305,1.684,0.014,0.032,0.608,1.234,1.376,1.547,,10,7,0,0,0,0
248,,2019-05-24,09:36:33,FIXED,-1,17,6687768.379,394444.831,42.789,25.294,1.684,0.015,0.032,0.636,1.236,1.390,1.560,,10,6,0,0,0,0
249,,2019-05-24,09:36:34,FIXED,-1,17,6687768.379,394444.829,42.794,25.299,1.684,0.016,0.033,0.636,1.236,1.390,1.560,,9,6,0,0,0,0
250,,2019-05-24,09:36:35,FIXED,-1,17,6687768.380,394444.835,42.790,25.294,1.684,0.016,0.032,0.636,1.236,1.390,1.560,,10,6,0,0,0,0
251,,2019-05-24,09:36:36,FIXED,-1,17,6687768.381,394444.833,42.791,25.296,1.684,0.015,0.032,0.636,1.235,1.389,1.560,,10,6,0,0,0,0
252,,2019-05-24,09:36:37,FIXED,-1,17,6687768.380,394444.834,42.791,25.295,1.684,0.015,0.032,0.636,1.235,1.389,1.560,,10,6,0,0,0,0
253,,2019-05-24,09:36:38,FIXED,-1,17,6687768.379,394444.834,42.793,25.298,1.684,0.015,0.032,0.636,1.235,1.389,1.560,,10,6,0,0,0,0
254,,2019-05-24,09:36:39,FIXED,-1,17,6687768.380,394444.829,42.798,25.303,1.684,0.015,0.031,0.636,1.235,1.389,1.560,,10,6,0,0,0,0
255,,2019-05-24,09:36:40,FIXED,-1,17,6687768.382,394444.829,42.807,25.312,1.684,0.015,0.031,0.636,1.235,1.389,1.560,,10,6,0,0,0,0
256,,2019-05-24,09:36:41,FIXED,-1,17,6687768.381,394444.830,42.793,25.298,1.684,0.015,0.031,0.636,1.235,1.389,1.559,,10,6,0,0,0,0
257,,2019-05-24,09:36:42,FIXED,-1,17,6687768.382,394444.828,42.790,25.294,1.684,0.015,0.031,0.636,1.235,1.389,1.559,,10,6,0,0,0,0
258,,2019-05-24,09:36:43,FIXED,-1,17,6687768.381,394444.829,42.788,25.293,1.684,0.015,0.030,0.636,1.235,1.389,1.559,,10,6,0,0,0,0
259,,2019-05-24,09:36:44,FIXED,-1,17,6687768.377,394444.832,42.793,25.298,1.684,0.015,0.030,0.636,1.235,1.389,1.559,,10,6,0,0,0,0
260,,2019-05-24,09:36:45,FIXED,-1,17,6687768.379,394444.831,42.794,25.299,1.684,0.014,0.030,0.636,1.235,1.389,1.559,,10,6,0,0,0,0
261,,2019-05-24,09:36:46,FIXED,-1,17,6687768.378,394444.830,42.792,25.296,1.684,0.014,0.030,0.636,1.235,1.389,1.559,,10,6,0,0,0,0
262,,2019-05-24,09:36:47,FIXED,-1,17,6687768.380,394444.830,42.797,25.302,1.684,0.014,0.030,0.636,1.234,1.389,1.559,,10,6,0,0,0,0
263,,2019-05-24,09:36:48,FIXED,-1,17,6687768.379,394444.829,42.791,25.295,1.684,0.014,0.029,0.636,1.234,1.388,1.559,,10,6,0,0,0,0
264,,2019-05-24,09:36:49,FIXED,-1,17,6687768.380,394444.829,42.784,25.289,1.684,0.014,0.030,0.636,1.234,1.388,1.559,,10,6,0,0,0,0
265,,2019-05-24,09:36:50,FIXED,-1,17,6687768.379,394444.829,42.794,25.299,1.684,0.014,0.030,0.636,1.234,1.388,1.559,,10,6,0,0,0,0
266,,2019-05-24,09:36:51,FIXED,-1,17,6687768.376,394444.830,42.791,25.295,1.684,0.014,0.030,0.636,1.234,1.388,1.558,,10,6,0,0,0,0
267,,2019-05-24,09:36:52,FIXED,-1,17,6687768.376,394444.833,42.789,25.294,1.684,0.014,0.030,0.636,1.234,1.388,1.558,,10,6,0,0,0,0
268,,2019-05-24,09:36:53,FIXED,-1,17,6687768.378,394444.830,42.791,25.296,1.684,0.014,0.030,0.636,1.234,1.388,1.558,,10,6,0,0,0,0
269,,2019-05-24,09:36:54,FIXED,-1,17,6687768.380,394444.832,42.785,25.290,1.684,0.014,0.029,0.636,1.234,1.388,1.558,,10,6,0,0,0,0
270,,2019-05-24,09:36:55,FIXED,-1,17,6687768.380,394444.831,42.788,25.292,1.684,0.014,0.030,0.636,1.234,1.388,1.558,,10,6,0,0,0,0
271,,2019-05-24,09:36:56,FIXED,-1,17,6687768.381,394444.830,42.790,25.295,1.684,0.014,0.030,0.636,1.234,1.388,1.558,,10,6,0,0,0,0
272,,2019-05-24,09:36:57,FIXED,-1,17,6687768.379,394444.830,42.794,25.299,1.684,0.014,0.030,0.636,1.234,1.388,1.558,,10,6,0,0,0,0
273,,2019-05-24,09:36:58,FIXED,-1,17,6687768.380,394444.831,42.788,25.293,1.684,0.014,0.030,0.636,1.233,1.388,1.558,,10,6,0,0,0,0
274,,2019-05-24,09:36:59,FIXED,-1,17,6687768.379,394444.833,42.790,25.294,1.684,0.014,0.030,0.636,1.233,1.388,1.558,,10,6,0,0,0,0
275,,2019-05-24,09:37:00,FIXED,-1,17,6687768.381,394444.832,42.791,25.296,1.684,0.014,0.030,0.636,1.233,1.387,1.558,,10,6,0,0,0,0
276,,2019-05-24,09:37:01,FIXED,-1,17,6687768.383,394444.833,42.794,25.298,1.684,0.014,0.030,0.636,1.233,1.387,1.557,,10,6,0,0,0,0
277,,2019-05-24,09:37:02,FIXED,-1,17,6687768.377,394444.833,42.783,25.288,1.684,0.013,0.027,0.636,1.233,1.387,1.557,,10,6,0,0,0,0
278,,2019-05-24,09:37:03,FIXED,-1,17,6687768.379,394444.830,42.786,25.291,1.684,0.013,0.028,0.636,1.233,1.387,1.557,,10,6,0,0,0,0
279,,2019-05-24,09:37:04,FIXED,-1,17,6687768.380,394444.829,42.789,25.294,1.684,0.013,0.028,0.636,1.233,1.387,1.557,,10,6,0,0,0,0
280,,2019-05-24,09:37:05,FIXED,-1,17,6687768.381,394444.830,42.790,25.295,1.684,0.014,0.028,0.636,1.233,1.387,1.557,,10,6,0,0,0,0
281,,2019-05-24,09:37:06,FIXED,-1,17,6687768.379,394444.831,42.785,25.289,1.684,0.014,0.028,0.636,1.233,1.387,1.557,,10,6,0,0,0,0
282,,2019-05-24,09:37:07,FIXED,-1,17,6687768.377,394444.832,42.787,25.291,1.684,0.014,0.028,0.636,1.233,1.387,1.557,,10,6,0,0,0,0
283,,2019-05-24,09:37:08,FIXED,-1,17,6687768.376,394444.832,42.783,25.288,1.684,0.014,0.029,0.636,1.233,1.387,1.557,,10,6,0,0,0,0
284,,2019-05-24,09:37:09,FIXED,-1,17,6687768.378,394444.834,42.785,25.290,1.684,0.014,0.029,0.636,1.232,1.387,1.557,,10,6,0,0,0,0
285,,2019-05-24,09:37:10,FIXED,-1,17,6687768.376,394444.836,42.778,25.283,1.684,0.014,0.029,0.636,1.232,1.387,1.557,,10,6,0,0,0,0
286,,2019-05-24,09:37:11,FIXED,-1,17,6687768.379,394444.833,42.786,25.291,1.684,0.014,0.029,0.636,1.232,1.387,1.556,,10,6,0,0,0,0
287,,2019-05-24,09:37:12,FIXED,-1,17,6687768.377,394444.830,42.784,25.288,1.684,0.014,0.029,0.636,1.232,1.386,1.556,,10,6,0,0,0,0
288,,2019-05-24,09:37:13,FIXED,-1,17,6687768.377,394444.834,42.784,25.288,1.684,0.014,0.029,0.636,1.232,1.386,1.556,,10,6,0,0,0,0
289,,2019-05-24,09:37:14,FIXED,-1,17,6687768.378,394444.835,42.779,25.284,1.684,0.014,0.029,0.636,1.232,1.386,1.556,,10,6,0,0,0,0
290,,2019-05-24,09:37:15,FIXED,-1,17,6687768.376,394444.835,42.785,25.290,1.684,0.014,0.029,0.636,1.232,1.386,1.556,,10,6,0,0,0,0
291,,2019-05-24,09:37:16,FIXED,-1,17,6687768.376,394444.830,42.786,25.291,1.684,0.014,0.029,0.636,1.232,1.386,1.556,,10,6,0,0,0,0
292,,2019-05-24,09:37:17,FIXED,-1,17,6687768.377,394444.830,42.777,25.282,1.684,0.014,0.029,0.636,1.232,1.386,1.556,,10,6,0,0,0,0
293,,2019-05-24,09:37:18,FIXED,-1,17,6687768.379,394444.831,42.777,25.282,1.684,0.014,0.029,0.636,1.232,1.386,1.556,,10,6,0,0,0,0
294,,2019-05-24,09:37:19,FIXED,-1,17,6687768.377,394444.832,42.779,25.283,1.684,0.014,0.029,0.636,1.232,1.386,1.556,,10,6,0,0,0,0
295,,2019-05-24,09:37:20,FIXED,-1,17,6687768.373,394444.831,42.789,25.294,1.684,0.014,0.029,0.636,1.231,1.386,1.555,,10,6,0,0,0,0
296,,2019-05-24,09:37:21,FIXED,-1,17,6687768.374,394444.834,42.773,25.277,1.684,0.014,0.028,0.635,1.231,1.386,1.555,,10,6,0,0,0,0
297,,2019-05-24,09:37:22,FIXED,-1,17,6687768.376,394444.836,42.790,25.295,1.684,0.014,0.028,0.635,1.231,1.386,1.555,,10,6,0,0,0,0
298,,2019-05-24,09:37:23,FIXED,-1,17,6687768.373,394444.831,42.782,25.286,1.684,0.014,0.028,0.635,1.231,1.385,1.555,,10,6,0,0,0,0
299,,2019-05-24,09:37:24,FIXED,-1,17,6687768.377,394444.830,42.785,25.289,1.684,0.013,0.028,0.635,1.231,1.385,1.555,,10,6,0,0,0,0
300,,2019-05-24,09:37:25,FIXED,-1,17,6687768.376,394444.830,42.779,25.284,1.684,0.014,0.028,0.635,1.231,1.385,1.555,,10,6,0,0,0,0
301,,2019-05-24,09:37:26,FIXED,-1,17,6687768.379,394444.833,42.787,25.292,1.684,0.014,0.028,0.635,1.231,1.385,1.555,,10,6,0,0,0,0
302,,2019-05-24,09:37:27,FIXED,-1,17,6687768.377,394444.831,42.791,25.295,1.684,0.014,0.028,0.635,1.231,1.385,1.555,,10,6,0,0,0,0
303,,2019-05-24,09:37:28,FIXED,-1,17,6687768.375,394444.832,42.788,25.293,1.684,0.014,0.028,0.635,1.231,1.385,1.555,,10,6,0,0,0,0
304,,2019-05-24,09:37:29,FIXED,-1,17,6687768.376,394444.830,42.786,25.290,1.684,0.014,0.028,0.635,1.231,1.385,1.555,,10,6,0,0,0,0
305,,2019-05-24,09:37:30,FIXED,-1,17,6687768.377,394444.829,42.782,25.287,1.684,0.014,0.029,0.635,1.230,1.385,1.554,,10,6,0,0,0,0
306,,2019-05-24,09:37:31,FIXED,-1,17,6687768.376,394444.831,42.788,25.293,1.684,0.014,0.029,0.635,1.230,1.385,1.554,,10,6,0,0,0,0
307,,2019-05-24,09:37:32,FIXED,-1,17,6687768.377,394444.830,42.800,25.305,1.684,0.014,0.029,0.635,1.230,1.385,1.554,,10,6,0,0,0,0
308,,2019-05-24,09:37:33,FIXED,-1,17,6687768.377,394444.830,42.799,25.303,1.684,0.014,0.029,0.635,1.230,1.385,1.554,,10,6,0,0,0,0
309,,2019-05-24,09:37:34,FIXED,-1,17,6687768.376,394444.829,42.798,25.303,1.684,0.014,0.029,0.635,1.230,1.385,1.554,,10,6,0,0,0,0
310,,2019-05-24,09:37:35,FIXED,-1,17,6687768.380,394444.831,42.798,25.302,1.684,0.014,0.029,0.635,1.230,1.384,1.554,,10,6,0,0,0,0
311,,2019-05-24,09:37:36,FIXED,-1,17,6687768.379,394444.830,42.795,25.300,1.684,0.014,0.030,0.635,1.230,1.384,1.554,,10,6,0,0,0,0
312,,2019-05-24,09:37:37,FIXED,-1,17,6687768.380,394444.829,42.793,25.298,1.684,0.015,0.030,0.635,1.230,1.384,1.554,,10,6,0,0,0,0
313,,2019-05-24,09:37:38,FIXED,-1,17,6687768.379,394444.829,42.801,25.306,1.684,0.015,0.031,0.635,1.230,1.384,1.554,,10,6,0,0,0,0
314,,2019-05-24,09:37:39,FIXED,-1,17,6687768.381,394444.835,42.790,25.295,1.684,0.015,0.031,0.635,1.230,1.384,1.553,,10,6,0,0,0,0
315,,2019-05-24,09:37:40,FIXED,-1,17,6687768.380,394444.835,42.789,25.293,1.684,0.015,0.031,0.635,1.230,1.384,1.553,,10,6,0,0,0,0
316,,2019-05-24,09:37:41,FIXED,-1,17,6687768.379,394444.834,42.784,25.288,1.684,0.015,0.031,0.635,1.229,1.384,1.553,,10,6,0,0,0,0
317,,2019-05-24,09:37:42,FIXED,-1,17,6687768.381,394444.834,42.791,25.296,1.684,0.015,0.031,0.635,1.229,1.384,1.553,,10,6,0,0,0,0
318,,2019-05-24,09:37:43,FIXED,-1,17,6687768.378,394444.836,42.791,25.296,1.684,0.015,0.032,0.635,1.229,1.384,1.553,,10,6,0,0,0,0
319,,2019-05-24,09:37:44,FIXED,-1,17,6687768.379,394444.833,42.793,25.298,1.684,0.015,0.032,0.635,1.229,1.384,1.553,,10,6,0,0,0,0
320,,2019-05-24,09:37:45,FIXED,-1,17,6687768.380,394444.833,42.796,25.301,1.684,0.016,0.032,0.635,1.229,1.384,1.553,,10,6,0,0,0,0
